0.414063	0.57047	1.3385
0.416016	0.57053	1.33864
0.417969	0.57053	1.33865
0.419922	0.57053	1.33852
0.421875	0.57063	1.33864
0.423828	0.57058	1.33852
0.425781	0.57053	1.33836
0.427734	0.57043	1.33849
0.429688	0.57037	1.3385
0.431641	0.57037	1.3385
0.433594	0.57037	1.3385
0.435547	0.57037	1.33864
0.4375	0.57037	1.33852
0.439453	0.57037	1.33864
0.441406	0.57037	1.33865
0.443359	0.57037	1.33865
0.445313	0.57037	1.33879
0.447266	0.57037	1.33894
0.449219	0.57037	1.33896
0.451172	0.57037	1.33896
0.453125	0.57037	1.3391
0.455078	0.57037	1.33911
0.457031	0.57037	1.33911
0.458984	0.57037	1.33925
0.460938	0.57037	1.33926
0.462891	0.57047	1.33913
0.464844	0.57063	1.33925
0.466797	0.57068	1.33926
0.46875	0.57078	1.33926
0.470703	0.57083	1.33926
0.472656	0.57093	1.33913
0.474609	0.57088	1.33911
0.476563	0.57083	1.33911
0.478516	0.57093	1.33911
0.480469	0.57088	1.33897
0.482422	0.57083	1.33896
0.484375	0.57083	1.33896
0.486328	0.57083	1.33896
0.488281	0.57073	1.3391
0.490234	0.57068	1.33911
0.492188	0.57068	1.33897
0.494141	0.57068	1.3391
0.496094	0.57068	1.33897
0.498047	0.57068	1.33868
0.5	0.57068	1.33879
0.501953	0.57058	1.33867
0.503906	0.57053	1.33852
0.505859	0.57053	1.3385
0.507813	0.57053	1.3385
0.509766	0.57053	1.3385
0.511719	0.57053	1.3385
0.513672	0.57053	1.33864
0.515625	0.57053	1.33852
0.517578	0.57043	1.3385
0.519531	0.57037	1.3385
0.521484	0.57037	1.33864
0.523438	0.57027	1.33865
0.525391	0.57022	1.33879
0.527344	0.57032	1.33894
0.529297	0.57037	1.33896
0.53125	0.57037	1.33882
0.533203	0.57037	1.33894
0.535156	0.57047	1.33896
0.537109	0.57053	1.33896
0.539063	0.57053	1.33882
0.541016	0.57053	1.33867
0.542969	0.57053	1.33865
0.544922	0.57043	1.33865
0.546875	0.57037	1.33865
0.548828	0.57037	1.33879
0.550781	0.57047	1.33881
0.552734	0.57053	1.33894
0.554688	0.57062	1.33896
0.556641	0.57068	1.3391
0.558594	0.57068	1.33911
0.560547	0.57068	1.33911
0.5625	0.57068	1.33911
0.564453	0.57068	1.33925
0.566406	0.57068	1.33913
0.568359	0.57068	1.33897
0.570313	0.57068	1.3391
0.572266	0.57068	1.33911
0.574219	0.57068	1.33897
0.576172	0.57068	1.3391
0.578125	0.57058	1.33925
0.580078	0.57053	1.33899
0.582031	0.57053	1.33896
0.583984	0.57053	1.3391
0.585938	0.57043	1.33897
0.587891	0.57047	1.33896
0.589844	0.57043	1.3391
0.591797	0.57037	1.33911
0.59375	0.57037	1.33897
0.595703	0.57037	1.33896
0.597656	0.57027	1.33896
0.599609	0.57022	1.33896
0.601563	0.57022	1.33896
0.603516	0.57022	1.33882
0.605469	0.57022	1.33881
0.607422	0.57032	1.33867
0.609375	0.57027	1.33865
0.611328	0.57022	1.33852
0.613281	0.57022	1.3385
0.615234	0.57022	1.33836
0.617188	0.57022	1.33821
0.619141	0.57012	1.33833
0.621094	0.56997	1.33821
0.623047	0.56992	1.33806
0.625	0.56982	1.33818
0.626953	0.56976	1.3382
0.628906	0.56976	1.3382
0.630859	0.56976	1.33806
0.632813	0.56976	1.33777
0.634766	0.56976	1.33774
0.636719	0.56976	1.3376
0.638672	0.56966	1.33759
0.640625	0.56971	1.33772
0.642578	0.56976	1.33774
0.644531	0.56986	1.33774
0.646484	0.56992	1.33774
0.648438	0.57001	1.33774
0.650391	0.57007	1.33774
0.652344	0.57007	1.33774
0.654297	0.57017	1.33774
0.65625	0.57012	1.3376
0.658203	0.57007	1.33759
0.660156	0.57007	1.33759
0.662109	0.57007	1.33745
0.664063	0.57007	1.33743
0.666016	0.56997	1.33743
0.667969	0.56992	1.3373
0.669922	0.56992	1.33714
0.671875	0.56992	1.33713
0.673828	0.56982	1.33726
0.675781	0.56986	1.33728
0.677734	0.56992	1.33728
0.679688	0.56992	1.33728
0.681641	0.56992	1.33714
0.683594	0.56992	1.33713
0.685547	0.57001	1.33699
0.6875	0.57007	1.33698
0.689453	0.57007	1.33711
0.691406	0.57007	1.33713
0.693359	0.57017	1.33713
0.695313	0.57012	1.33713
0.697266	0.57017	1.33726
0.699219	0.57022	1.33728
0.701172	0.57032	1.33728
0.703125	0.57037	1.33728
0.705078	0.57037	1.33728
0.707031	0.57037	1.33742
0.708984	0.57037	1.33743
0.710938	0.57047	1.33743
0.712891	0.57053	1.33757
0.714844	0.57053	1.33759
0.716797	0.57053	1.33759
0.71875	0.57062	1.33745
0.720703	0.57068	1.3373
0.722656	0.57068	1.33728
0.724609	0.57068	1.33742
0.726563	0.57068	1.3373
0.728516	0.57068	1.33728
0.730469	0.57058	1.33728
0.732422	0.57053	1.33728
0.734375	0.57043	1.33714
0.736328	0.57037	1.33713
0.738281	0.57037	1.33713
0.740234	0.57037	1.33713
0.742188	0.57037	1.33726
0.744141	0.57037	1.33742
0.746094	0.57037	1.33743
0.748047	0.57047	1.33743
0.75	0.57053	1.33743
0.751953	0.57053	1.33757
0.753906	0.57053	1.33745
0.755859	0.57043	1.33743
0.757813	0.57037	1.33757
0.759766	0.57037	1.33772
0.761719	0.57037	1.3376
0.763672	0.57028	1.33772
0.765625	0.57022	1.33774
0.767578	0.57022	1.33787
0.769531	0.57022	1.33789
0.771484	0.57022	1.33789
0.773438	0.57022	1.33789
0.775391	0.57022	1.33775
0.777344	0.57022	1.33774
0.779297	0.57032	1.33787
0.78125	0.57047	1.33789
0.783203	0.57053	1.33803
0.785156	0.57053	1.33804
0.787109	0.57053	1.33804
0.789063	0.57053	1.33791
0.791016	0.57053	1.33803
0.792969	0.57053	1.33804
0.794922	0.57053	1.33818
0.796875	0.57053	1.33806
0.798828	0.57053	1.33804
0.800781	0.57053	1.33818
0.802734	0.57053	1.33833
0.804688	0.57053	1.33835
0.806641	0.57043	1.33835
0.808594	0.57037	1.33848
0.810547	0.57047	1.3385
0.8125	0.57053	1.33836
0.814453	0.57053	1.33848
0.816406	0.57053	1.33836
0.818359	0.57053	1.33821
0.820313	0.57053	1.3382
0.822266	0.57062	1.33833
0.824219	0.57068	1.33835
0.826172	0.57068	1.33835
0.828125	0.57078	1.33835
0.830078	0.57083	1.33835
0.832031	0.57083	1.33848
0.833984	0.57083	1.3385
0.835938	0.57083	1.33836
0.837891	0.57083	1.33835
0.839844	0.57083	1.33821
0.841797	0.57083	1.33833
0.84375	0.57083	1.33835
0.845703	0.57073	1.33835
0.847656	0.57068	1.33821
0.849609	0.57068	1.3382
0.851563	0.57068	1.33833
0.853516	0.57068	1.33821
0.855469	0.57068	1.33833
0.857422	0.57068	1.33835
0.859375	0.57068	1.33835
0.861328	0.57068	1.33835
0.863281	0.57068	1.33848
0.865234	0.57068	1.33837
0.867188	0.57058	1.33848
0.869141	0.57053	1.3385
0.871094	0.57053	1.3385
0.873047	0.57053	1.3385
0.875	0.57053	1.33864
0.876953	0.57053	1.33865
0.878906	0.57053	1.33865
0.880859	0.57053	1.33865
0.882813	0.57053	1.33879
0.884766	0.57053	1.33881
0.886719	0.57053	1.33881
0.888672	0.57062	1.33894
0.890625	0.57068	1.33882
0.892578	0.57068	1.33881
0.894531	0.57068	1.33894
0.896484	0.57068	1.33923
0.898438	0.57068	1.33926
0.900391	0.57058	1.33926
0.902344	0.57062	1.3394
0.904297	0.57068	1.33942
0.90625	0.57058	1.33955
0.908203	0.57053	1.33957
0.910156	0.57053	1.33943
0.912109	0.57043	1.33942
0.914063	0.57047	1.33942
0.916016	0.57053	1.33955
0.917969	0.57053	1.33957
0.919922	0.57043	1.33957
0.921875	0.57047	1.33957
0.923828	0.57043	1.3397
0.925781	0.57037	1.33959
0.927734	0.57037	1.33957
0.929688	0.57037	1.3397
0.931641	0.57037	1.33972
0.933594	0.57037	1.33959
0.935547	0.57047	1.3397
0.9375	0.57053	1.33986
0.939453	0.57062	1.34001
0.941406	0.57068	1.34003
0.943359	0.57068	1.34003
0.945313	0.57068	1.34003
0.947266	0.57068	1.34003
0.949219	0.57068	1.33989
0.951172	0.57058	1.33987
0.953125	0.57053	1.33987
0.955078	0.57053	1.34001
0.957031	0.57053	1.34003
0.958984	0.57053	1.34016
0.960938	0.57062	1.34018
0.962891	0.57058	1.34032
0.964844	0.57053	1.3402
0.966797	0.57053	1.34032
0.96875	0.57053	1.34033
0.970703	0.57053	1.34033
0.972656	0.57053	1.3402
0.974609	0.57053	1.34032
0.976563	0.57053	1.3402
0.978516	0.57053	1.34018
0.980469	0.57053	1.34031
0.982422	0.57043	1.34033
0.984375	0.57047	1.3402
0.986328	0.57043	1.34018
0.988281	0.57037	1.34018
0.990234	0.57037	1.34004
0.992188	0.57047	1.34003
0.994141	0.57043	1.34003
0.996094	0.57037	1.34003
0.998047	0.57037	1.34003
1	0.57037	1.34016
1.001953	0.57037	1.34018
1.003906	0.57037	1.34031
1.005859	0.57037	1.34033
1.007813	0.57037	1.3402
1.009766	0.57037	1.34031
1.011719	0.57037	1.34033
1.013672	0.57037	1.3402
1.015625	0.57037	1.34031
1.017578	0.57037	1.34047
1.019531	0.57037	1.34035
1.021484	0.57037	1.34047
1.023438	0.57037	1.34048
1.025391	0.57037	1.34048
1.027344	0.57037	1.34062
1.029297	0.57037	1.34064
1.03125	0.57047	1.34064
1.033203	0.57043	1.34091
1.035156	0.57047	1.34094
1.037109	0.57053	1.34094
1.039063	0.57053	1.34108
1.041016	0.57053	1.34096
1.042969	0.57053	1.34094
1.044922	0.57053	1.34094
1.046875	0.57053	1.34081
1.048828	0.57053	1.34079
1.050781	0.57043	1.34079
1.052734	0.57047	1.34079
1.054688	0.57053	1.34079
1.056641	0.57053	1.34093
1.058594	0.57053	1.34094
1.060547	0.57053	1.34081
1.0625	0.57053	1.34093
1.064453	0.57053	1.34108
1.066406	0.57062	1.34109
1.068359	0.57068	1.34109
1.070313	0.57078	1.34109
1.072266	0.57083	1.34109
1.074219	0.57083	1.34096
1.076172	0.57093	1.34108
1.078125	0.57098	1.34109
1.080078	0.57098	1.34096
1.082031	0.57098	1.34121
1.083984	0.57098	1.34111
1.085938	0.57089	1.34109
1.087891	0.57083	1.34109
1.089844	0.57083	1.34109
1.091797	0.57083	1.34109
1.09375	0.57083	1.34109
1.095703	0.57083	1.34109
1.097656	0.57073	1.34109
1.099609	0.57068	1.34109
1.101563	0.57068	1.34109
1.103516	0.57068	1.34096
1.105469	0.57068	1.34108
1.107422	0.57068	1.34109
1.109375	0.57078	1.34109
1.111328	0.57083	1.34109
1.113281	0.57083	1.34109
1.115234	0.57083	1.34123
1.117188	0.57083	1.34111
1.119141	0.57083	1.34096
1.121094	0.57083	1.34108
1.123047	0.57083	1.34109
1.125	0.57083	1.34096
1.126953	0.57093	1.34094
1.128906	0.57098	1.34094
1.130859	0.57098	1.34094
1.132813	0.57108	1.34081
1.134766	0.57114	1.34092
1.136719	0.57114	1.34094
1.138672	0.57114	1.34108
1.140625	0.57114	1.34109
1.142578	0.57114	1.34096
1.144531	0.57123	1.34094
1.146484	0.57129	1.34094
1.148438	0.57129	1.34081
1.150391	0.57129	1.34092
1.152344	0.57139	1.34094
1.154297	0.57134	1.34081
1.15625	0.57129	1.34092
1.158203	0.57139	1.34081
1.160156	0.57144	1.34079
1.162109	0.57134	1.34079
1.164063	0.57139	1.34079
1.166016	0.57144	1.34079
1.167969	0.57144	1.34079
1.169922	0.57134	1.34065
1.171875	0.57129	1.34064
1.173828	0.57139	1.34064
1.175781	0.57134	1.34091
1.177734	0.57119	1.34081
1.179688	0.57114	1.34079
1.181641	0.57123	1.34092
1.183594	0.57129	1.34094
1.185547	0.57129	1.34094
1.1875	0.57139	1.34108
1.189453	0.57144	1.34109
1.191406	0.57144	1.34083
1.193359	0.57144	1.34092
1.195313	0.57154	1.34081
1.197266	0.57159	1.34065
1.199219	0.57159	1.34077
1.201172	0.57169	1.34065
1.203125	0.57175	1.3405
1.205078	0.57175	1.34048
1.207031	0.57175	1.34048
1.208984	0.57175	1.34048
1.210938	0.57175	1.34048
1.212891	0.57175	1.34048
1.214844	0.57175	1.34048
1.216797	0.57165	1.34048
1.21875	0.57159	1.34048
1.220703	0.57159	1.34048
1.222656	0.57169	1.34035
1.224609	0.57175	1.34047
1.226563	0.57184	1.34035
1.228516	0.5719	1.34033
1.230469	0.5718	1.34047
1.232422	0.57175	1.34048
1.234375	0.57175	1.34062
1.236328	0.57175	1.34064
1.238281	0.57175	1.34064
1.240234	0.57184	1.34064
1.242188	0.5719	1.34064
1.244141	0.5719	1.34064
1.246094	0.5719	1.34064
1.248047	0.5719	1.34064
1.25	0.5719	1.34077
1.251953	0.5719	1.34065
1.253906	0.572	1.34064
1.255859	0.57205	1.3405
1.257813	0.57205	1.34048
1.259766	0.57205	1.34048
1.261719	0.57205	1.34048
1.263672	0.57205	1.34035
1.265625	0.57205	1.34047
1.267578	0.57205	1.34035
1.269531	0.57205	1.3402
1.271484	0.57205	1.34031
1.273438	0.57205	1.34033
1.275391	0.57196	1.34033
1.277344	0.5719	1.34033
1.279297	0.5719	1.3402
1.28125	0.5719	1.34004
1.283203	0.5719	1.34016
1.285156	0.5719	1.34031
1.287109	0.5719	1.3402
1.289063	0.572	1.34004
1.291016	0.57205	1.34016
1.292969	0.57205	1.34004
1.294922	0.57205	1.34003
1.296875	0.57205	1.33989
1.298828	0.57205	1.34001
1.300781	0.57205	1.34003
1.302734	0.57205	1.33989
1.304688	0.57205	1.34001
1.306641	0.57205	1.33989
1.308594	0.57215	1.34001
1.310547	0.57211	1.34003
1.3125	0.57205	1.34003
1.314453	0.57205	1.34003
1.316406	0.57205	1.34016
1.318359	0.57205	1.34004
1.320313	0.57205	1.34016
1.322266	0.57205	1.34018
1.324219	0.57215	1.34018
1.326172	0.5722	1.34018
1.328125	0.5722	1.34018
1.330078	0.5722	1.34004
1.332031	0.5722	1.33989
1.333984	0.5722	1.34001
1.335938	0.5723	1.34003
1.337891	0.57236	1.34003
1.339844	0.57236	1.33989
1.341797	0.57226	1.34001
1.34375	0.5722	1.34003
1.345703	0.5722	1.34003
1.347656	0.57211	1.34003
1.349609	0.57205	1.34016
1.351563	0.57205	1.34031
1.353516	0.57196	1.34033
1.355469	0.572	1.3402
1.357422	0.57205	1.34018
1.359375	0.57205	1.34018
1.361328	0.57205	1.34018
1.363281	0.57205	1.34004
1.365234	0.57205	1.34016
1.367188	0.57215	1.34018
1.369141	0.5723	1.34004
1.371094	0.57236	1.34016
1.373047	0.57236	1.34018
1.375	0.57236	1.34031
1.376953	0.57236	1.34033
1.378906	0.57245	1.34033
1.380859	0.57251	1.3402
1.382813	0.57251	1.34031
1.384766	0.57251	1.3406
1.386719	0.57251	1.34064
1.388672	0.57251	1.34077
1.390625	0.57241	1.34079
1.392578	0.57245	1.34079
1.394531	0.57251	1.34092
1.396484	0.57251	1.34094
1.398438	0.57261	1.34094
1.400391	0.57257	1.34094
1.402344	0.57251	1.34081
1.404297	0.57251	1.34079
1.40625	0.57261	1.34092
1.408203	0.57266	1.34094
1.410156	0.57257	1.34108
1.412109	0.57251	1.34123
1.414063	0.57261	1.34138
1.416016	0.57257	1.34153
1.417969	0.57261	1.34155
1.419922	0.57266	1.34169
1.421875	0.57266	1.34157
1.423828	0.57266	1.34155
1.425781	0.57266	1.34142
1.427734	0.57266	1.3414
1.429688	0.57266	1.3414
1.431641	0.57266	1.3414
1.433594	0.57266	1.34153
1.435547	0.57266	1.34155
1.4375	0.57266	1.34155
1.439453	0.57266	1.34142
1.441406	0.57266	1.34153
1.443359	0.57266	1.34155
1.445313	0.57266	1.34155
1.447266	0.57266	1.34155
1.449219	0.57266	1.34155
1.451172	0.57276	1.34169
1.453125	0.57281	1.34171
1.455078	0.57281	1.34157
1.457031	0.57281	1.34155
1.458984	0.57291	1.34155
1.460938	0.57297	1.34155
1.462891	0.57297	1.34155
1.464844	0.57297	1.34155
1.466797	0.57297	1.34142
1.46875	0.57297	1.34153
1.470703	0.57297	1.34169
1.472656	0.57297	1.34171
1.474609	0.57297	1.34157
1.476563	0.57306	1.34155
1.478516	0.57312	1.34169
1.480469	0.57312	1.34171
1.482422	0.57312	1.34157
1.484375	0.57322	1.34169
1.486328	0.57327	1.34171
1.488281	0.57327	1.34184
1.490234	0.57327	1.34186
1.492188	0.57327	1.34186
1.494141	0.57327	1.34186
1.496094	0.57337	1.34186
1.498047	0.57343	1.34186
1.5	0.57343	1.34186
1.501953	0.57343	1.34186
1.503906	0.57343	1.34186
1.505859	0.57333	1.34186
1.507813	0.57327	1.34172
1.509766	0.57327	1.34171
1.511719	0.57337	1.34171
1.513672	0.57343	1.34171
1.515625	0.57343	1.34184
1.517578	0.57343	1.34186
1.519531	0.57343	1.34213
1.521484	0.57343	1.34216
1.523438	0.57343	1.34203
1.525391	0.57343	1.34214
1.527344	0.57333	1.34216
1.529297	0.57327	1.34216
1.53125	0.57327	1.34216
1.533203	0.57327	1.3423
1.535156	0.57327	1.34218
1.537109	0.57327	1.34216
1.539063	0.57318	1.34216
1.541016	0.57312	1.3423
1.542969	0.57312	1.34232
1.544922	0.57322	1.34245
1.546875	0.57327	1.34247
1.548828	0.57327	1.34247
1.550781	0.57327	1.34247
1.552734	0.57327	1.34247
1.554688	0.57337	1.3426
1.556641	0.57343	1.34249
1.558594	0.57343	1.3426
1.560547	0.57343	1.34249
1.5625	0.57333	1.34247
1.564453	0.57327	1.34233
1.566406	0.57327	1.34218
1.568359	0.57327	1.3423
1.570313	0.57327	1.34232
1.572266	0.57327	1.34218
1.574219	0.57327	1.34216
1.576172	0.57327	1.34203
1.578125	0.57327	1.34201
1.580078	0.57327	1.34201
1.582031	0.57327	1.34201
1.583984	0.57318	1.34201
1.585938	0.57312	1.34188
1.587891	0.57312	1.34186
1.589844	0.57312	1.34199
1.591797	0.57312	1.34214
1.59375	0.57302	1.34216
1.595703	0.57297	1.3423
1.597656	0.57297	1.34232
1.599609	0.57287	1.34232
1.601563	0.57281	1.34245
1.603516	0.57281	1.34247
1.605469	0.57281	1.34247
1.607422	0.57281	1.34247
1.609375	0.57281	1.34247
1.611328	0.57281	1.34233
1.613281	0.57281	1.34245
1.615234	0.57272	1.34233
1.617188	0.57266	1.34245
1.619141	0.57266	1.34247
1.621094	0.57257	1.34247
1.623047	0.57251	1.3426
1.625	0.57241	1.34262
1.626953	0.57236	1.34275
1.628906	0.57236	1.34277
1.630859	0.57236	1.34264
1.632813	0.57236	1.34262
1.634766	0.57236	1.34262
1.636719	0.57236	1.34275
1.638672	0.57236	1.34277
1.640625	0.57236	1.34277
1.642578	0.57236	1.34277
1.644531	0.57236	1.34291
1.646484	0.57226	1.34293
1.648438	0.5722	1.34306
1.650391	0.5722	1.34294
1.652344	0.57211	1.34306
1.654297	0.57196	1.34321
1.65625	0.5719	1.34323
1.658203	0.5718	1.34336
1.660156	0.57175	1.34338
1.662109	0.57165	1.34338
1.664063	0.57159	1.34338
1.666016	0.57159	1.34338
1.667969	0.57159	1.34352
1.669922	0.57159	1.34367
1.671875	0.57159	1.34356
1.673828	0.57159	1.34367
1.675781	0.57169	1.34356
1.677734	0.57175	1.34367
1.679688	0.57165	1.34369
1.681641	0.57169	1.34382
1.683594	0.57165	1.34398
1.685547	0.57159	1.34386
1.6875	0.57159	1.34384
1.689453	0.57169	1.34398
1.691406	0.57175	1.34399
1.693359	0.57175	1.34413
1.695313	0.57175	1.34401
1.697266	0.57184	1.34413
1.699219	0.5719	1.34415
1.701172	0.5719	1.34415
1.703125	0.5719	1.34428
1.705078	0.5719	1.34417
1.707031	0.57199	1.34415
1.708984	0.57205	1.34401
1.710938	0.57205	1.34413
1.712891	0.57205	1.34401
1.714844	0.57205	1.34399
1.716797	0.57205	1.34399
1.71875	0.57205	1.34399
1.720703	0.57205	1.34399
1.722656	0.57205	1.34399
1.724609	0.57205	1.34413
1.726563	0.57205	1.34415
1.728516	0.57205	1.34415
1.730469	0.57205	1.34415
1.732422	0.57205	1.34415
1.734375	0.57205	1.34415
1.736328	0.57205	1.34415
1.738281	0.57205	1.34415
1.740234	0.57205	1.34415
1.742188	0.57196	1.34415
1.744141	0.5719	1.34415
1.746094	0.5719	1.34415
1.748047	0.5718	1.34401
1.75	0.57175	1.34413
1.751953	0.57175	1.34375
1.753906	0.57175	1.34382
1.755859	0.57175	1.34384
1.757813	0.57175	1.34384
1.759766	0.57184	1.34384
1.761719	0.5719	1.34384
1.763672	0.5719	1.34384
1.765625	0.5719	1.34384
1.767578	0.5719	1.34397
1.769531	0.5719	1.34413
1.771484	0.5719	1.34415
1.773438	0.5719	1.34415
1.775391	0.5719	1.34415
1.777344	0.57199	1.34415
1.779297	0.57205	1.34415
1.78125	0.57205	1.34415
1.783203	0.57215	1.34401
1.785156	0.5722	1.34399
1.787109	0.5722	1.34399
1.789063	0.5722	1.34413
1.791016	0.5722	1.34401
1.792969	0.5722	1.34399
1.794922	0.5722	1.34399
1.796875	0.5722	1.34386
1.798828	0.5722	1.34397
1.800781	0.5722	1.34386
1.802734	0.5722	1.34397
1.804688	0.5722	1.34413
1.806641	0.5722	1.34415
1.808594	0.5722	1.34401
1.810547	0.5722	1.34399
1.8125	0.5723	1.34386
1.814453	0.57236	1.34358
1.816406	0.57236	1.34367
1.818359	0.57245	1.34356
1.820313	0.57251	1.34367
1.822266	0.57251	1.34356
1.824219	0.57251	1.34354
